ensembl_transcript_id_version	ensembl_gene_id
ENSRNOT00000085723.2	ENSRNOG00000056659
ENSRNOT00000046324.3	ENSRNOG00000029824
ENSRNOT00000086806.2	ENSRNOG00000000632
ENSRNOT00000002879.8	ENSRNOG00000002106
ENSRNOT00000112025.1	ENSRNOG00000002106
ENSRNOT00000097061.1	ENSRNOG00000002106
ENSRNOT00000119848.1	ENSRNOG00000002106
ENSRNOT00000083100.2	ENSRNOG00000002106
ENSRNOT00000106947.1	ENSRNOG00000033065
ENSRNOT00000063772.3	ENSRNOG00000033065
ENSRNOT00000074384.3	ENSRNOG00000049388
ENSRNOT00000107845.1	ENSRNOG00000049128
ENSRNOT00000071152.3	ENSRNOG00000049128
ENSRNOT00000112479.1	ENSRNOG00000049128
ENSRNOT00000109462.1	ENSRNOG00000049128
ENSRNOT00000106585.1	ENSRNOG00000049128
ENSRNOT00000020399.7	ENSRNOG00000015161
ENSRNOT00000086595.2	ENSRNOG00000057517
ENSRNOT00000116028.1	ENSRNOG00000068404
ENSRNOT00000092186.2	ENSRNOG00000054033
ENSRNOT00000089590.2	ENSRNOG00000054033
ENSRNOT00000100857.1	ENSRNOG00000054033
ENSRNOT00000067741.3	ENSRNOG00000042078
ENSRNOT00000065405.4	ENSRNOG00000042701
ENSRNOT00000045603.4	ENSRNOG00000029497
ENSRNOT00000042866.5	ENSRNOG00000042370
ENSRNOT00000105930.1	ENSRNOG00000066074
ENSRNOT00000011130.6	ENSRNOG00000008180
ENSRNOT00000101479.1	ENSRNOG00000003031
ENSRNOT00000046273.5	ENSRNOG00000003031
ENSRNOT00000112237.1	ENSRNOG00000003031
ENSRNOT00000004078.7	ENSRNOG00000003031
ENSRNOT00000000348.7	ENSRNOG00000000316
ENSRNOT00000116176.1	ENSRNOG00000000316
ENSRNOT00000035445.5	ENSRNOG00000025959
ENSRNOT00000106892.1	ENSRNOG00000065962
ENSRNOT00000118596.1	ENSRNOG00000065962
ENSRNOT00000073157.2	ENSRNOG00000050051
ENSRNOT00000096972.1	ENSRNOG00000050051
ENSRNOT00000094607.1	ENSRNOG00000011879
ENSRNOT00000017005.6	ENSRNOG00000011879
ENSRNOT00000077960.2	ENSRNOG00000011879
ENSRNOT00000102316.1	ENSRNOG00000011879
ENSRNOT00000113756.1	ENSRNOG00000063454
ENSRNOT00000011183.5	ENSRNOG00000008329
ENSRNOT00000102219.1	ENSRNOG00000008329
ENSRNOT00000100337.1	ENSRNOG00000015158
ENSRNOT00000117064.1	ENSRNOG00000015158
ENSRNOT00000020447.9	ENSRNOG00000015158
ENSRNOT00000117606.1	ENSRNOG00000015158
ENSRNOT00000016410.6	ENSRNOG00000012054
ENSRNOT00000030966.5	ENSRNOG00000026060
ENSRNOT00000003788.4	ENSRNOG00000002811
ENSRNOT00000013619.6	ENSRNOG00000010261
ENSRNOT00000084366.2	ENSRNOG00000054284
ENSRNOT00000103520.1	ENSRNOG00000001136
ENSRNOT00000115592.1	ENSRNOG00000001136
ENSRNOT00000001500.7	ENSRNOG00000001136
ENSRNOT00000104752.1	ENSRNOG00000001717
ENSRNOT00000111984.1	ENSRNOG00000001717
ENSRNOT00000002343.8	ENSRNOG00000001717
ENSRNOT00000117359.1	ENSRNOG00000001717
ENSRNOT00000002338.9	ENSRNOG00000001717
ENSRNOT00000095165.1	ENSRNOG00000002425
ENSRNOT00000003295.5	ENSRNOG00000002425
ENSRNOT00000103306.1	ENSRNOG00000002425
ENSRNOT00000098386.1	ENSRNOG00000067504
ENSRNOT00000092456.2	ENSRNOG00000043348
ENSRNOT00000114994.1	ENSRNOG00000017600
ENSRNOT00000023831.7	ENSRNOG00000017600
ENSRNOT00000091128.2	ENSRNOG00000017600
ENSRNOT00000029420.5	ENSRNOG00000027797
ENSRNOT00000114192.1	ENSRNOG00000027797
ENSRNOT00000098488.1	ENSRNOG00000027797
ENSRNOT00000105850.1	ENSRNOG00000027797
ENSRNOT00000044085.5	ENSRNOG00000025222
ENSRNOT00000116016.1	ENSRNOG00000025222
ENSRNOT00000101542.1	ENSRNOG00000065341
ENSRNOT00000116732.1	ENSRNOG00000065341
ENSRNOT00000074148.3	ENSRNOG00000023304
ENSRNOT00000115878.1	ENSRNOG00000023304
ENSRNOT00000061727.4	ENSRNOG00000040128
ENSRNOT00000104589.1	ENSRNOG00000040128
ENSRNOT00000101226.1	ENSRNOG00000040128
ENSRNOT00000096418.1	ENSRNOG00000070732
ENSRNOT00000021506.5	ENSRNOG00000015980
ENSRNOT00000100332.1	ENSRNOG00000065314
ENSRNOT00000027241.6	ENSRNOG00000020088
ENSRNOT00000054918.4	ENSRNOG00000036662
ENSRNOT00000064936.2	ENSRNOG00000042612
ENSRNOT00000028096.7	ENSRNOG00000020694
ENSRNOT00000114943.1	ENSRNOG00000000854
ENSRNOT00000001139.6	ENSRNOG00000000854
ENSRNOT00000029239.7	ENSRNOG00000022429
ENSRNOT00000079217.2	ENSRNOG00000022429
ENSRNOT00000096532.1	ENSRNOG00000063788
ENSRNOT00000041925.5	ENSRNOG00000063788
ENSRNOT00000034490.5	ENSRNOG00000024843
ENSRNOT00000104281.1	ENSRNOG00000024843
ENSRNOT00000075767.3	ENSRNOG00000047505
ENSRNOT00000118812.1	ENSRNOG00000067052
ENSRNOT00000046690.2	ENSRNOG00000068233
ENSRNOT00000017564.7	ENSRNOG00000013014
ENSRNOT00000109691.1	ENSRNOG00000013014
ENSRNOT00000099134.1	ENSRNOG00000011523
ENSRNOT00000051702.7	ENSRNOG00000011523
ENSRNOT00000117731.1	ENSRNOG00000011523
ENSRNOT00000015632.7	ENSRNOG00000011523
ENSRNOT00000105275.1	ENSRNOG00000068802
ENSRNOT00000096190.1	ENSRNOG00000069773
ENSRNOT00000040998.3	ENSRNOG00000039471
ENSRNOT00000043561.4	ENSRNOG00000021536
ENSRNOT00000111425.1	ENSRNOG00000021536
ENSRNOT00000101674.1	ENSRNOG00000064051
ENSRNOT00000097744.1	ENSRNOG00000068357
ENSRNOT00000013393.7	ENSRNOG00000010105
ENSRNOT00000004310.7	ENSRNOG00000003208
ENSRNOT00000098884.1	ENSRNOG00000003208
ENSRNOT00000046343.5	ENSRNOG00000023366
ENSRNOT00000116883.1	ENSRNOG00000023366
ENSRNOT00000102480.1	ENSRNOG00000023366
ENSRNOT00000100123.1	ENSRNOG00000031387
ENSRNOT00000101444.1	ENSRNOG00000031387
ENSRNOT00000046886.5	ENSRNOG00000031387
ENSRNOT00000021648.7	ENSRNOG00000031387
ENSRNOT00000016492.8	ENSRNOG00000012340
ENSRNOT00000064340.4	ENSRNOG00000034116
ENSRNOT00000051249.6	ENSRNOG00000034116
ENSRNOT00000087547.2	ENSRNOG00000034116
ENSRNOT00000087919.2	ENSRNOG00000034116
ENSRNOT00000020043.4	ENSRNOG00000014870
ENSRNOT00000111676.1	ENSRNOG00000014870
ENSRNOT00000103921.1	ENSRNOG00000014870
ENSRNOT00000096018.1	ENSRNOG00000070440
ENSRNOT00000049285.7	ENSRNOG00000015121
ENSRNOT00000033116.5	ENSRNOG00000027357
ENSRNOT00000039059.4	ENSRNOG00000009675
ENSRNOT00000080623.2	ENSRNOG00000009675
ENSRNOT00000017363.6	ENSRNOG00000012862
ENSRNOT00000088702.2	ENSRNOG00000061692
ENSRNOT00000032250.5	ENSRNOG00000022483
ENSRNOT00000004495.5	ENSRNOG00000003258
ENSRNOT00000060486.3	ENSRNOG00000039470
ENSRNOT00000032992.6	ENSRNOG00000025868
ENSRNOT00000031275.7	ENSRNOG00000065686
ENSRNOT00000005623.7	ENSRNOG00000004150
ENSRNOT00000025881.5	ENSRNOG00000019014
ENSRNOT00000015799.5	ENSRNOG00000011826
ENSRNOT00000050610.3	ENSRNOG00000032329
ENSRNOT00000054960.4	ENSRNOG00000036691
ENSRNOT00000103843.1	ENSRNOG00000036691
ENSRNOT00000021015.6	ENSRNOG00000015641
ENSRNOT00000090820.2	ENSRNOG00000054603
ENSRNOT00000094726.1	ENSRNOG00000054603
ENSRNOT00000042119.4	ENSRNOG00000033030
ENSRNOT00000083148.2	ENSRNOG00000060464
ENSRNOT00000114304.1	ENSRNOG00000005565
ENSRNOT00000007649.6	ENSRNOG00000005565
ENSRNOT00000114180.1	ENSRNOG00000005565
ENSRNOT00000019594.5	ENSRNOG00000014462
ENSRNOT00000021592.7	ENSRNOG00000016032
ENSRNOT00000115166.1	ENSRNOG00000016032
ENSRNOT00000029030.5	ENSRNOG00000022251
ENSRNOT00000110525.1	ENSRNOG00000017689
ENSRNOT00000023984.7	ENSRNOG00000017689
ENSRNOT00000109614.1	ENSRNOG00000017689
ENSRNOT00000041216.5	ENSRNOG00000017689
ENSRNOT00000115678.1	ENSRNOG00000017689
ENSRNOT00000064468.4	ENSRNOG00000042114
ENSRNOT00000076813.2	ENSRNOG00000000978
ENSRNOT00000112373.1	ENSRNOG00000000978
ENSRNOT00000108375.1	ENSRNOG00000000978
ENSRNOT00000075671.4	ENSRNOG00000000978
ENSRNOT00000117480.1	ENSRNOG00000048853
ENSRNOT00000074117.3	ENSRNOG00000048853
ENSRNOT00000001745.7	ENSRNOG00000001293
ENSRNOT00000108209.1	ENSRNOG00000001293
ENSRNOT00000081880.2	ENSRNOG00000007315
ENSRNOT00000009755.8	ENSRNOG00000007315
ENSRNOT00000118902.1	ENSRNOG00000069722
ENSRNOT00000099647.1	ENSRNOG00000066223
ENSRNOT00000108181.1	ENSRNOG00000066223
ENSRNOT00000099129.1	ENSRNOG00000066223
ENSRNOT00000102862.1	ENSRNOG00000066223
ENSRNOT00000072834.3	ENSRNOG00000064920
ENSRNOT00000043897.2	ENSRNOG00000031251
ENSRNOT00000111819.1	ENSRNOG00000020891
ENSRNOT00000113491.1	ENSRNOG00000020891
ENSRNOT00000028364.7	ENSRNOG00000020891
ENSRNOT00000103344.1	ENSRNOG00000020891
ENSRNOT00000104142.1	ENSRNOG00000020891
ENSRNOT00000118308.1	ENSRNOG00000063392
ENSRNOT00000102077.1	ENSRNOG00000008759
ENSRNOT00000011694.7	ENSRNOG00000008759
ENSRNOT00000025119.6	ENSRNOG00000018254
ENSRNOT00000082760.2	ENSRNOG00000018254
ENSRNOT00000101404.1	ENSRNOG00000018254
ENSRNOT00000098987.1	ENSRNOG00000018254
ENSRNOT00000072844.2	ENSRNOG00000012088
ENSRNOT00000000717.8	ENSRNOG00000000587
ENSRNOT00000099652.1	ENSRNOG00000000587
ENSRNOT00000105691.1	ENSRNOG00000000587
ENSRNOT00000095674.1	ENSRNOG00000000587
ENSRNOT00000094521.1	ENSRNOG00000016250
ENSRNOT00000061074.3	ENSRNOG00000016250
ENSRNOT00000001503.8	ENSRNOG00000001138
ENSRNOT00000103511.1	ENSRNOG00000063610
ENSRNOT00000065633.4	ENSRNOG00000003256
ENSRNOT00000054959.3	ENSRNOG00000036690
ENSRNOT00000114039.1	ENSRNOG00000009982
ENSRNOT00000013582.7	ENSRNOG00000009982
ENSRNOT00000031997.5	ENSRNOG00000028803
ENSRNOT00000050345.2	ENSRNOG00000029267
ENSRNOT00000002238.7	ENSRNOG00000001640
ENSRNOT00000084718.2	ENSRNOG00000042201
ENSRNOT00000029723.5	ENSRNOG00000042201
ENSRNOT00000109721.1	ENSRNOG00000042201
ENSRNOT00000025293.7	ENSRNOG00000018711
ENSRNOT00000016558.5	ENSRNOG00000012342
ENSRNOT00000089569.2	ENSRNOG00000012342
ENSRNOT00000112673.1	ENSRNOG00000069564
ENSRNOT00000102253.1	ENSRNOG00000069564
ENSRNOT00000001971.5	ENSRNOG00000001451
ENSRNOT00000094090.1	ENSRNOG00000001451
ENSRNOT00000098264.1	ENSRNOG00000001451
ENSRNOT00000023033.7	ENSRNOG00000016885
ENSRNOT00000078532.2	ENSRNOG00000016885
ENSRNOT00000076139.2	ENSRNOG00000051066
ENSRNOT00000105046.1	ENSRNOG00000002323
ENSRNOT00000003188.6	ENSRNOG00000002323
ENSRNOT00000012530.6	ENSRNOG00000009063
ENSRNOT00000099928.1	ENSRNOG00000009063
ENSRNOT00000087569.2	ENSRNOG00000009063
ENSRNOT00000107150.1	ENSRNOG00000009063
ENSRNOT00000104549.1	ENSRNOG00000068588
ENSRNOT00000004342.4	ENSRNOG00000003251
ENSRNOT00000061592.6	ENSRNOG00000040050
ENSRNOT00000021145.8	ENSRNOG00000015708
ENSRNOT00000105383.1	ENSRNOG00000020894
ENSRNOT00000115012.1	ENSRNOG00000020894
ENSRNOT00000028368.6	ENSRNOG00000020894
ENSRNOT00000106812.1	ENSRNOG00000013376
ENSRNOT00000018145.7	ENSRNOG00000013376
ENSRNOT00000020793.8	ENSRNOG00000015459
ENSRNOT00000119599.1	ENSRNOG00000015459
ENSRNOT00000073470.2	ENSRNOG00000047026
ENSRNOT00000090775.2	ENSRNOG00000052038
ENSRNOT00000078714.2	ENSRNOG00000052038
ENSRNOT00000116012.1	ENSRNOG00000052038
ENSRNOT00000098954.1	ENSRNOG00000063800
ENSRNOT00000024200.4	ENSRNOG00000017967
ENSRNOT00000103759.1	ENSRNOG00000017967
ENSRNOT00000019630.8	ENSRNOG00000014628
ENSRNOT00000111461.1	ENSRNOG00000014628
ENSRNOT00000006676.7	ENSRNOG00000004976
ENSRNOT00000010029.4	ENSRNOG00000007624
ENSRNOT00000061304.4	ENSRNOG00000002012
ENSRNOT00000093955.1	ENSRNOG00000002012
ENSRNOT00000005630.6	ENSRNOG00000004258
ENSRNOT00000107133.1	ENSRNOG00000068854
ENSRNOT00000106693.1	ENSRNOG00000065956
ENSRNOT00000021657.4	ENSRNOG00000015869
ENSRNOT00000111922.1	ENSRNOG00000015869
ENSRNOT00000096615.1	ENSRNOG00000015869
ENSRNOT00000113920.1	ENSRNOG00000015869
ENSRNOT00000059501.3	ENSRNOG00000018774
ENSRNOT00000095750.1	ENSRNOG00000018774
ENSRNOT00000109750.1	ENSRNOG00000018774
ENSRNOT00000001960.8	ENSRNOG00000001441
ENSRNOT00000115876.1	ENSRNOG00000001441
ENSRNOT00000086610.2	ENSRNOG00000056369
ENSRNOT00000080197.2	ENSRNOG00000040151
ENSRNOT00000088559.2	ENSRNOG00000012427
ENSRNOT00000016621.7	ENSRNOG00000012427
ENSRNOT00000036978.6	ENSRNOG00000027125
ENSRNOT00000110721.1	ENSRNOG00000027125
ENSRNOT00000107508.1	ENSRNOG00000071051
ENSRNOT00000109276.1	ENSRNOG00000071051
ENSRNOT00000105775.1	ENSRNOG00000068646
ENSRNOT00000119976.1	ENSRNOG00000062373
ENSRNOT00000100828.1	ENSRNOG00000066653
ENSRNOT00000018935.8	ENSRNOG00000014035
ENSRNOT00000112171.1	ENSRNOG00000025338
ENSRNOT00000099554.1	ENSRNOG00000025338
ENSRNOT00000106986.1	ENSRNOG00000025338
ENSRNOT00000003164.9	ENSRNOG00000025338
ENSRNOT00000109508.1	ENSRNOG00000025338
ENSRNOT00000024677.7	ENSRNOG00000018233
ENSRNOT00000106117.1	ENSRNOG00000018233
ENSRNOT00000106628.1	ENSRNOG00000018233
ENSRNOT00000120129.1	ENSRNOG00000018233
ENSRNOT00000107074.1	ENSRNOG00000067826
ENSRNOT00000002241.7	ENSRNOG00000001644
ENSRNOT00000019307.5	ENSRNOG00000013829
ENSRNOT00000099747.1	ENSRNOG00000013829
ENSRNOT00000118671.1	ENSRNOG00000070072
ENSRNOT00000010121.3	ENSRNOG00000007652
ENSRNOT00000001344.4	ENSRNOG00000001017
ENSRNOT00000108377.1	ENSRNOG00000001017
ENSRNOT00000098201.1	ENSRNOG00000001242
ENSRNOT00000036518.4	ENSRNOG00000001242
ENSRNOT00000114782.1	ENSRNOG00000001242
ENSRNOT00000109740.1	ENSRNOG00000001242
ENSRNOT00000003713.7	ENSRNOG00000002775
ENSRNOT00000109291.1	ENSRNOG00000002775
ENSRNOT00000102662.1	ENSRNOG00000002775
ENSRNOT00000044670.2	ENSRNOG00000033993
ENSRNOT00000001734.6	ENSRNOG00000001289
ENSRNOT00000103595.1	ENSRNOG00000001289
ENSRNOT00000101891.1	ENSRNOG00000001289
ENSRNOT00000014388.8	ENSRNOG00000010841
ENSRNOT00000115907.1	ENSRNOG00000064355
ENSRNOT00000110447.1	ENSRNOG00000064355
ENSRNOT00000098104.1	ENSRNOG00000064355
ENSRNOT00000102186.1	ENSRNOG00000064355
ENSRNOT00000097987.1	ENSRNOG00000064355
ENSRNOT00000103234.1	ENSRNOG00000064355
ENSRNOT00000101536.1	ENSRNOG00000064355
ENSRNOT00000068308.2	ENSRNOG00000064355
ENSRNOT00000016452.5	ENSRNOG00000012283
ENSRNOT00000113125.1	ENSRNOG00000062868
ENSRNOT00000035247.8	ENSRNOG00000025028
ENSRNOT00000115554.1	ENSRNOG00000025028
ENSRNOT00000115346.1	ENSRNOG00000025028
ENSRNOT00000087474.2	ENSRNOG00000018033
ENSRNOT00000024793.8	ENSRNOG00000018033
ENSRNOT00000091788.2	ENSRNOG00000018033
ENSRNOT00000010252.7	ENSRNOG00000007739
ENSRNOT00000111815.1	ENSRNOG00000046128
ENSRNOT00000075403.2	ENSRNOG00000046128
ENSRNOT00000099188.1	ENSRNOG00000046128
ENSRNOT00000007879.5	ENSRNOG00000006019
ENSRNOT00000005163.6	ENSRNOG00000003888
ENSRNOT00000061780.5	ENSRNOG00000067216
ENSRNOT00000028969.5	ENSRNOG00000024577
ENSRNOT00000002838.9	ENSRNOG00000002072
ENSRNOT00000097243.1	ENSRNOG00000002072
ENSRNOT00000098199.1	ENSRNOG00000002072
ENSRNOT00000113909.1	ENSRNOG00000002072
ENSRNOT00000004354.6	ENSRNOG00000003263
ENSRNOT00000119259.1	ENSRNOG00000065038
ENSRNOT00000083203.2	ENSRNOG00000055641
ENSRNOT00000077322.2	ENSRNOG00000055641
ENSRNOT00000119460.1	ENSRNOG00000055641
ENSRNOT00000020174.6	ENSRNOG00000014801
ENSRNOT00000064078.2	ENSRNOG00000003349
ENSRNOT00000097234.1	ENSRNOG00000015974
ENSRNOT00000103939.1	ENSRNOG00000015974
ENSRNOT00000021723.6	ENSRNOG00000015974
ENSRNOT00000101803.1	ENSRNOG00000015974
ENSRNOT00000116113.1	ENSRNOG00000009696
ENSRNOT00000012984.6	ENSRNOG00000009696
ENSRNOT00000112527.1	ENSRNOG00000009696
ENSRNOT00000012811.6	ENSRNOG00000009656
ENSRNOT00000095605.1	ENSRNOG00000062313
ENSRNOT00000102481.1	ENSRNOG00000071143
ENSRNOT00000043393.4	ENSRNOG00000031721
ENSRNOT00000007333.5	ENSRNOG00000005082
ENSRNOT00000096124.1	ENSRNOG00000065605
ENSRNOT00000103250.1	ENSRNOG00000039837
ENSRNOT00000061140.5	ENSRNOG00000039837
ENSRNOT00000064945.3	ENSRNOG00000043061
ENSRNOT00000101545.1	ENSRNOG00000062503
ENSRNOT00000003405.6	ENSRNOG00000002517
ENSRNOT00000039480.6	ENSRNOG00000023467
ENSRNOT00000120287.1	ENSRNOG00000066543
ENSRNOT00000024866.6	ENSRNOG00000023317
ENSRNOT00000106885.1	ENSRNOG00000068583
ENSRNOT00000051634.6	ENSRNOG00000000774
ENSRNOT00000085050.2	ENSRNOG00000000774
ENSRNOT00000090936.2	ENSRNOG00000000774
ENSRNOT00000084582.2	ENSRNOG00000000774
ENSRNOT00000088396.2	ENSRNOG00000000774
ENSRNOT00000040232.7	ENSRNOG00000000774
ENSRNOT00000011892.8	ENSRNOG00000008943
ENSRNOT00000004244.4	ENSRNOG00000003176
ENSRNOT00000098054.1	ENSRNOG00000062375
ENSRNOT00000107166.1	ENSRNOG00000068647
ENSRNOT00000113835.1	ENSRNOG00000019183
ENSRNOT00000026038.7	ENSRNOG00000019183
ENSRNOT00000096507.1	ENSRNOG00000023637
ENSRNOT00000109528.1	ENSRNOG00000023637
ENSRNOT00000108845.1	ENSRNOG00000023637
ENSRNOT00000031200.6	ENSRNOG00000023637
ENSRNOT00000103994.1	ENSRNOG00000028630
ENSRNOT00000105197.1	ENSRNOG00000028630
ENSRNOT00000046190.6	ENSRNOG00000028630
ENSRNOT00000071074.3	ENSRNOG00000028630
ENSRNOT00000059780.4	ENSRNOG00000007419
ENSRNOT00000022017.7	ENSRNOG00000016433
ENSRNOT00000118107.1	ENSRNOG00000016433
ENSRNOT00000000716.7	ENSRNOG00000000586
ENSRNOT00000115501.1	ENSRNOG00000065643
ENSRNOT00000001732.4	ENSRNOG00000001287
ENSRNOT00000082606.2	ENSRNOG00000060462
ENSRNOT00000044900.5	ENSRNOG00000001622
ENSRNOT00000094394.1	ENSRNOG00000001622
ENSRNOT00000103062.1	ENSRNOG00000001622
ENSRNOT00000016656.5	ENSRNOG00000012448
ENSRNOT00000110724.1	ENSRNOG00000012448
ENSRNOT00000090685.2	ENSRNOG00000059922
ENSRNOT00000099454.1	ENSRNOG00000059922
ENSRNOT00000082906.2	ENSRNOG00000059863
ENSRNOT00000108438.1	ENSRNOG00000062645
ENSRNOT00000101058.1	ENSRNOG00000062441
ENSRNOT00000099214.1	ENSRNOG00000071073
ENSRNOT00000009882.6	ENSRNOG00000007174
ENSRNOT00000101405.1	ENSRNOG00000007174
ENSRNOT00000012632.6	ENSRNOG00000009471
ENSRNOT00000079506.2	ENSRNOG00000051706
ENSRNOT00000105915.1	ENSRNOG00000051706
ENSRNOT00000100610.1	ENSRNOG00000051706
ENSRNOT00000088981.2	ENSRNOG00000051706
ENSRNOT00000029433.7	ENSRNOG00000028202
ENSRNOT00000038838.4	ENSRNOG00000022555
ENSRNOT00000102756.1	ENSRNOG00000063225
ENSRNOT00000033038.7	ENSRNOG00000022426
ENSRNOT00000051945.4	ENSRNOG00000028904
ENSRNOT00000044449.6	ENSRNOG00000033700
ENSRNOT00000114014.1	ENSRNOG00000033700
ENSRNOT00000026809.6	ENSRNOG00000019757
ENSRNOT00000108576.1	ENSRNOG00000024568
ENSRNOT00000099635.1	ENSRNOG00000024568
ENSRNOT00000039728.6	ENSRNOG00000024568
ENSRNOT00000023428.5	ENSRNOG00000017382
ENSRNOT00000107406.1	ENSRNOG00000068903
ENSRNOT00000054958.3	ENSRNOG00000036689
ENSRNOT00000100112.1	ENSRNOG00000036689
ENSRNOT00000106240.1	ENSRNOG00000036689
ENSRNOT00000111714.1	ENSRNOG00000066448
ENSRNOT00000118354.1	ENSRNOG00000018011
ENSRNOT00000048933.7	ENSRNOG00000018011
ENSRNOT00000096239.1	ENSRNOG00000018011
ENSRNOT00000004803.6	ENSRNOG00000003616
ENSRNOT00000016297.7	ENSRNOG00000012121
ENSRNOT00000112522.1	ENSRNOG00000012121
ENSRNOT00000086380.2	ENSRNOG00000018122
ENSRNOT00000041709.5	ENSRNOG00000018122
ENSRNOT00000111014.1	ENSRNOG00000018122
ENSRNOT00000115074.1	ENSRNOG00000018122
ENSRNOT00000006340.5	ENSRNOG00000004749
ENSRNOT00000101964.1	ENSRNOG00000001442
ENSRNOT00000001961.4	ENSRNOG00000001442
ENSRNOT00000100114.1	ENSRNOG00000001442
ENSRNOT00000096666.1	ENSRNOG00000023226
ENSRNOT00000120014.1	ENSRNOG00000023226
ENSRNOT00000035240.5	ENSRNOG00000023226
ENSRNOT00000089913.2	ENSRNOG00000012613
ENSRNOT00000016944.8	ENSRNOG00000012613
ENSRNOT00000048845.6	ENSRNOG00000000536
ENSRNOT00000111234.1	ENSRNOG00000000536
ENSRNOT00000073673.2	ENSRNOG00000062772
ENSRNOT00000112403.1	ENSRNOG00000063033
ENSRNOT00000082079.2	ENSRNOG00000030247
ENSRNOT00000097192.1	ENSRNOG00000030247
ENSRNOT00000109205.1	ENSRNOG00000030247
ENSRNOT00000024825.6	ENSRNOG00000030247
ENSRNOT00000096723.1	ENSRNOG00000030247
ENSRNOT00000032316.5	ENSRNOG00000030247
ENSRNOT00000004772.7	ENSRNOG00000003550
ENSRNOT00000118888.1	ENSRNOG00000003550
ENSRNOT00000109039.1	ENSRNOG00000003550
ENSRNOT00000114157.1	ENSRNOG00000062506
ENSRNOT00000100576.1	ENSRNOG00000062506
ENSRNOT00000117589.1	ENSRNOG00000003078
ENSRNOT00000004199.8	ENSRNOG00000003078
ENSRNOT00000099982.1	ENSRNOG00000003078
ENSRNOT00000106410.1	ENSRNOG00000003078
ENSRNOT00000033745.5	ENSRNOG00000028014
ENSRNOT00000119864.1	ENSRNOG00000028014
ENSRNOT00000095365.1	ENSRNOG00000028014
ENSRNOT00000112118.1	ENSRNOG00000028014
ENSRNOT00000086594.2	ENSRNOG00000053631
ENSRNOT00000110617.1	ENSRNOG00000053631
ENSRNOT00000077756.2	ENSRNOG00000058359
ENSRNOT00000095622.1	ENSRNOG00000058359
ENSRNOT00000092901.2	ENSRNOG00000058664
ENSRNOT00000088719.2	ENSRNOG00000058664
ENSRNOT00000002844.6	ENSRNOG00000002074
ENSRNOT00000002837.7	ENSRNOG00000002074
ENSRNOT00000038653.5	ENSRNOG00000023458
ENSRNOT00000041508.5	ENSRNOG00000037770
ENSRNOT00000119129.1	ENSRNOG00000067118
ENSRNOT00000016828.9	ENSRNOG00000012486
ENSRNOT00000060452.5	ENSRNOG00000012486
ENSRNOT00000026543.6	ENSRNOG00000019577
ENSRNOT00000106412.1	ENSRNOG00000062748
ENSRNOT00000098333.1	ENSRNOG00000069736
ENSRNOT00000023149.6	ENSRNOG00000017210
ENSRNOT00000099248.1	ENSRNOG00000017210
ENSRNOT00000115282.1	ENSRNOG00000017210
ENSRNOT00000038572.5	ENSRNOG00000023551
ENSRNOT00000064884.4	ENSRNOG00000067402
ENSRNOT00000034839.4	ENSRNOG00000026592
ENSRNOT00000095770.1	ENSRNOG00000070553
ENSRNOT00000041588.4	ENSRNOG00000047337
ENSRNOT00000111653.1	ENSRNOG00000062599
ENSRNOT00000101563.1	ENSRNOG00000069661
ENSRNOT00000104692.1	ENSRNOG00000016173
ENSRNOT00000021653.8	ENSRNOG00000016173
ENSRNOT00000068295.3	ENSRNOG00000029195
ENSRNOT00000097917.1	ENSRNOG00000029195
ENSRNOT00000084429.2	ENSRNOG00000029195
ENSRNOT00000095799.1	ENSRNOG00000001288
ENSRNOT00000106521.1	ENSRNOG00000001288
ENSRNOT00000001733.4	ENSRNOG00000001288
ENSRNOT00000109934.1	ENSRNOG00000015335
ENSRNOT00000020635.7	ENSRNOG00000015335
ENSRNOT00000005048.6	ENSRNOG00000003714
ENSRNOT00000119764.1	ENSRNOG00000003714
ENSRNOT00000110765.1	ENSRNOG00000063687
ENSRNOT00000112550.1	ENSRNOG00000029881
ENSRNOT00000061749.5	ENSRNOG00000029881
ENSRNOT00000109537.1	ENSRNOG00000029881
ENSRNOT00000113925.1	ENSRNOG00000029881
ENSRNOT00000055194.4	ENSRNOG00000036798
ENSRNOT00000110203.1	ENSRNOG00000036798
ENSRNOT00000084217.2	ENSRNOG00000036798
ENSRNOT00000013530.6	ENSRNOG00000042140
ENSRNOT00000022179.5	ENSRNOG00000016384
ENSRNOT00000112462.1	ENSRNOG00000016384
ENSRNOT00000023756.7	ENSRNOG00000017554
ENSRNOT00000112112.1	ENSRNOG00000068308
ENSRNOT00000104352.1	ENSRNOG00000068308
ENSRNOT00000010984.6	ENSRNOG00000007949
ENSRNOT00000085621.2	ENSRNOG00000008566
ENSRNOT00000115029.1	ENSRNOG00000008566
ENSRNOT00000011619.8	ENSRNOG00000008566
ENSRNOT00000117082.1	ENSRNOG00000008566
ENSRNOT00000015272.3	ENSRNOG00000011180
ENSRNOT00000089975.2	ENSRNOG00000011180
ENSRNOT00000097281.1	ENSRNOG00000042867
ENSRNOT00000092231.2	ENSRNOG00000042867
ENSRNOT00000096489.1	ENSRNOG00000042867
ENSRNOT00000064470.2	ENSRNOG00000042867
ENSRNOT00000110626.1	ENSRNOG00000042867
ENSRNOT00000057460.3	ENSRNOG00000037827
